# Date: 2025-12-31
# Run Type: vt2
# Speed: 5.5 mph
# VT1 Threshold: 86.0 L/min
# VT2 Threshold: 126.0 L/min
# Intervals: 15
# Interval Duration: 3.0 min
# Recovery Duration: 1.0 min
#
timestamp,elapsed_sec,VE,HR,phase,speed
2025-12-31T14:38:12.271577Z,1841.440,124,151,workout,7.8
2025-12-31T14:38:13.191577Z,1842.360,109,153,workout,7.8
2025-12-31T14:38:14.071577Z,1843.240,82,151,workout,7.8
2025-12-31T14:38:14.951577Z,1844.120,151,151,workout,7.8
2025-12-31T14:38:15.831577Z,1845.000,151,153,workout,7.8
2025-12-31T14:38:16.871577Z,1846.040,111,151,workout,7.8
2025-12-31T14:38:17.751577Z,1846.920,109,150,workout,7.8
2025-12-31T14:38:18.711577Z,1847.880,98,151,workout,7.8
2025-12-31T14:38:19.751577Z,1848.920,116,151,workout,7.8
2025-12-31T14:38:20.791577Z,1849.960,113,150,workout,7.8
2025-12-31T14:38:21.831577Z,1851.000,108,152,workout,7.8
2025-12-31T14:38:22.871577Z,1852.040,94,152,workout,7.8
2025-12-31T14:38:23.911577Z,1853.080,93,151,workout,7.8
2025-12-31T14:38:24.871577Z,1854.040,97,151,workout,7.8
2025-12-31T14:38:25.791577Z,1854.960,66,149,workout,7.8
2025-12-31T14:38:26.791577Z,1855.960,83,152,workout,7.8
2025-12-31T14:38:27.711577Z,1856.880,112,151,workout,7.8
2025-12-31T14:38:28.551577Z,1857.720,61,151,workout,7.8
2025-12-31T14:38:29.551577Z,1858.720,212,152,workout,7.8
2025-12-31T14:38:31.391577Z,1860.560,113,149,workout,7.8
2025-12-31T14:38:32.471577Z,1861.640,131,150,workout,7.8
2025-12-31T14:38:33.631577Z,1862.800,104,150,workout,7.8
2025-12-31T14:38:34.671577Z,1863.840,72,150,workout,7.8
2025-12-31T14:38:35.791577Z,1864.960,88,150,workout,7.8
2025-12-31T14:38:36.791577Z,1865.960,75,149,workout,7.8
2025-12-31T14:38:37.911577Z,1867.080,123,149,workout,7.8
2025-12-31T14:38:39.111577Z,1868.280,123,147,workout,7.8
2025-12-31T14:38:40.151577Z,1869.320,246,149,workout,7.8
2025-12-31T14:38:41.831577Z,1871.000,91,148,workout,7.8
2025-12-31T14:38:43.871577Z,1873.040,55,146,workout,7.8
2025-12-31T14:38:45.871577Z,1875.040,60,145,workout,7.8
2025-12-31T14:38:47.031577Z,1876.200,94,146,workout,7.8
2025-12-31T14:38:48.071577Z,1877.240,130,146,workout,7.8
2025-12-31T14:38:49.191577Z,1878.360,116,144,workout,7.8
2025-12-31T14:38:50.351577Z,1879.520,128,146,workout,7.8
2025-12-31T14:38:51.471577Z,1880.640,129,145,workout,7.8
2025-12-31T14:38:52.591577Z,1881.760,120,144,workout,7.8
2025-12-31T14:38:53.751577Z,1882.920,102,144,workout,7.8
2025-12-31T14:38:54.831577Z,1884.000,121,145,workout,7.8
2025-12-31T14:38:55.871577Z,1885.040,128,144,workout,7.8
2025-12-31T14:38:57.031577Z,1886.200,120,144,workout,7.8
2025-12-31T14:38:58.071577Z,1887.240,114,143,workout,7.8
2025-12-31T14:38:59.231577Z,1888.400,106,143,workout,7.8
2025-12-31T14:39:00.351577Z,1889.520,114,143,workout,7.8
2025-12-31T14:39:01.431577Z,1890.600,110,142,workout,7.8
2025-12-31T14:39:02.551577Z,1891.720,114,141,workout,7.8
2025-12-31T14:39:03.631577Z,1892.800,142,142,workout,7.8
2025-12-31T14:39:04.791577Z,1893.960,119,141,workout,7.8
2025-12-31T14:39:05.871577Z,1895.040,133,139,workout,7.8
2025-12-31T14:39:06.951577Z,1896.120,80,141,workout,7.8
2025-12-31T14:39:08.151577Z,1897.320,123,140,workout,7.8
2025-12-31T14:39:09.631577Z,1898.800,105,140,workout,7.8
2025-12-31T14:39:11.031577Z,1900.200,88,139,workout,7.8
2025-12-31T14:39:12.151577Z,1901.320,73,139,workout,7.8
2025-12-31T14:39:13.271577Z,1902.440,147,136,workout,7.8
2025-12-31T14:39:14.831577Z,1904.000,114,137,workout,7.8
2025-12-31T14:39:15.991577Z,1905.160,137,136,workout,7.8
2025-12-31T14:39:16.911577Z,1906.080,98,137,workout,7.8
2025-12-31T14:39:18.031577Z,1907.200,112,136,workout,7.8
2025-12-31T14:39:19.151577Z,1908.320,93,136,workout,7.8
2025-12-31T14:39:20.231577Z,1909.400,96,134,workout,7.8
2025-12-31T14:39:21.391577Z,1910.560,93,135,workout,7.8
2025-12-31T14:39:22.391577Z,1911.560,91,134,workout,7.8
2025-12-31T14:39:23.591577Z,1912.760,79,134,workout,7.8
2025-12-31T14:39:24.671577Z,1913.840,102,133,workout,7.8
2025-12-31T14:39:25.911577Z,1915.080,108,132,workout,7.8
2025-12-31T14:39:27.351577Z,1916.520,82,132,workout,7.8
2025-12-31T14:39:28.751577Z,1917.920,73,130,workout,7.8
2025-12-31T14:39:29.911577Z,1919.080,79,132,workout,7.8
2025-12-31T14:39:32.711577Z,1921.880,97,131,workout,7.8
2025-12-31T14:39:33.831577Z,1923.000,62,133,workout,7.8
2025-12-31T14:39:34.951577Z,1924.120,91,131,workout,7.8
2025-12-31T14:39:35.951577Z,1925.120,111,131,workout,7.8
2025-12-31T14:39:37.191577Z,1926.360,76,131,workout,7.8
2025-12-31T14:39:38.751577Z,1927.920,48,130,workout,7.8
2025-12-31T14:39:40.391577Z,1929.560,64,131,workout,7.8
2025-12-31T14:39:41.631577Z,1930.800,88,129,workout,7.8
2025-12-31T14:39:42.391577Z,1931.560,81,131,workout,7.8
2025-12-31T14:39:43.271577Z,1932.440,81,131,workout,7.8
2025-12-31T14:39:44.311577Z,1933.480,86,131,workout,7.8
2025-12-31T14:39:45.351577Z,1934.520,96,131,workout,7.8
2025-12-31T14:39:46.431577Z,1935.600,100,132,workout,7.8
2025-12-31T14:39:47.431577Z,1936.600,72,132,workout,7.8
2025-12-31T14:39:48.471577Z,1937.640,90,132,workout,7.8
2025-12-31T14:39:49.511577Z,1938.680,108,132,workout,7.8
2025-12-31T14:39:50.631577Z,1939.800,109,131,workout,7.8
2025-12-31T14:39:51.671577Z,1940.840,90,133,workout,7.8
2025-12-31T14:39:52.751577Z,1941.920,102,133,workout,7.8
2025-12-31T14:39:53.751577Z,1942.920,79,135,workout,7.8
2025-12-31T14:39:54.791577Z,1943.960,128,133,workout,7.8
2025-12-31T14:39:55.911577Z,1945.080,92,134,workout,7.8
2025-12-31T14:39:56.911577Z,1946.080,122,134,workout,7.8
2025-12-31T14:39:57.951577Z,1947.120,100,135,workout,7.8
2025-12-31T14:39:59.031577Z,1948.200,103,134,workout,7.8
2025-12-31T14:40:00.071577Z,1949.240,96,136,workout,7.8
2025-12-31T14:40:01.111577Z,1950.280,121,134,workout,7.8
2025-12-31T14:40:02.151577Z,1951.320,98,136,workout,7.8
2025-12-31T14:40:03.231577Z,1952.400,108,136,workout,7.8
2025-12-31T14:40:04.271577Z,1953.440,122,137,workout,7.8
2025-12-31T14:40:05.151577Z,1954.320,114,136,workout,7.8
2025-12-31T14:40:06.151577Z,1955.320,84,135,workout,7.8
2025-12-31T14:40:07.111577Z,1956.280,89,139,workout,7.8
2025-12-31T14:40:08.151577Z,1957.320,114,137,workout,7.8
2025-12-31T14:40:09.191577Z,1958.360,117,138,workout,7.8
2025-12-31T14:40:10.111577Z,1959.280,102,138,workout,7.8
2025-12-31T14:40:11.031577Z,1960.200,83,137,workout,7.8
2025-12-31T14:40:12.071577Z,1961.240,93,136,workout,7.8
2025-12-31T14:40:13.151577Z,1962.320,108,138,workout,7.8
2025-12-31T14:40:14.231577Z,1963.400,98,136,workout,7.8
2025-12-31T14:40:15.311577Z,1964.480,76,136,workout,7.8
2025-12-31T14:40:16.351577Z,1965.520,139,140,workout,7.8
2025-12-31T14:40:17.911577Z,1967.080,42,139,workout,7.8
2025-12-31T14:40:17.951577Z,1967.120,42,139,workout,7.8
2025-12-31T14:40:18.151577Z,1967.320,45,139,workout,7.8
2025-12-31T14:40:25.591577Z,1974.760,405,142,workout,7.8
2025-12-31T14:40:27.151577Z,1976.320,25,141,workout,7.8
2025-12-31T14:40:28.031577Z,1977.200,18,141,workout,7.8
2025-12-31T14:40:29.071577Z,1978.240,85,141,workout,7.8
2025-12-31T14:40:29.991577Z,1979.160,119,141,workout,7.8
2025-12-31T14:40:30.911577Z,1980.080,64,140,workout,7.8
2025-12-31T14:40:31.871577Z,1981.040,79,142,workout,7.8
2025-12-31T14:40:32.791577Z,1981.960,112,142,workout,7.8
2025-12-31T14:40:33.671577Z,1982.840,122,144,workout,7.8
2025-12-31T14:40:34.671577Z,1983.840,104,142,workout,7.8
2025-12-31T14:40:35.711577Z,1984.880,91,142,workout,7.8
2025-12-31T14:40:36.591577Z,1985.760,64,142,workout,7.8
2025-12-31T14:40:37.511577Z,1986.680,98,142,workout,7.8
2025-12-31T14:40:38.551577Z,1987.720,122,143,workout,7.8
2025-12-31T14:40:39.471577Z,1988.640,79,144,workout,7.8
2025-12-31T14:40:40.391577Z,1989.560,91,143,workout,7.8
2025-12-31T14:40:41.271577Z,1990.440,105,144,workout,7.8
2025-12-31T14:40:42.151577Z,1991.320,126,143,workout,7.8
2025-12-31T14:40:42.951577Z,1992.120,96,143,workout,7.8
2025-12-31T14:40:43.911577Z,1993.080,90,144,workout,7.8
2025-12-31T14:40:44.711577Z,1993.880,129,144,workout,7.8
2025-12-31T14:40:45.551577Z,1994.720,121,144,workout,7.8
2025-12-31T14:40:46.431577Z,1995.600,145,143,workout,7.8
2025-12-31T14:40:47.271577Z,1996.440,116,145,workout,7.8
2025-12-31T14:40:48.111577Z,1997.280,96,147,workout,7.8
2025-12-31T14:40:48.991577Z,1998.160,137,147,workout,7.8
2025-12-31T14:40:49.751577Z,1998.920,147,145,workout,7.8
2025-12-31T14:40:50.631577Z,1999.800,116,145,workout,7.8
2025-12-31T14:40:51.511577Z,2000.680,65,144,workout,7.8
2025-12-31T14:40:52.391577Z,2001.560,117,145,workout,7.8
2025-12-31T14:40:53.191577Z,2002.360,120,148,workout,7.8
2025-12-31T14:40:54.151577Z,2003.320,70,145,workout,7.8
2025-12-31T14:40:55.111577Z,2004.280,119,146,workout,7.8
2025-12-31T14:40:56.111577Z,2005.280,146,146,workout,7.8
2025-12-31T14:40:56.991577Z,2006.160,165,146,workout,7.8
2025-12-31T14:40:58.031577Z,2007.200,115,147,workout,7.8
2025-12-31T14:40:59.071577Z,2008.240,95,146,workout,7.8
2025-12-31T14:41:00.151577Z,2009.320,116,147,workout,7.8
2025-12-31T14:41:01.191577Z,2010.360,134,145,workout,7.8
2025-12-31T14:41:02.271577Z,2011.440,105,147,workout,7.8
2025-12-31T14:41:03.311577Z,2012.480,116,146,workout,7.8
2025-12-31T14:41:04.311577Z,2013.480,105,147,workout,7.8
2025-12-31T14:41:05.271577Z,2014.440,113,148,workout,7.8
2025-12-31T14:41:06.271577Z,2015.440,101,147,workout,7.8
2025-12-31T14:41:07.271577Z,2016.440,97,146,workout,7.8
2025-12-31T14:41:08.231577Z,2017.400,116,146,workout,7.8
2025-12-31T14:41:09.311577Z,2018.480,97,148,workout,7.8
2025-12-31T14:41:10.351577Z,2019.520,115,148,workout,7.8
2025-12-31T14:41:11.391577Z,2020.560,112,146,workout,7.8
2025-12-31T14:41:12.311577Z,2021.480,170,147,workout,7.8
2025-12-31T14:41:13.551577Z,2022.720,127,147,workout,7.8
2025-12-31T14:41:14.631577Z,2023.800,119,147,workout,7.8
2025-12-31T14:41:15.671577Z,2024.840,112,146,workout,7.8
2025-12-31T14:41:16.751577Z,2025.920,120,149,workout,7.8
2025-12-31T14:41:17.791577Z,2026.960,102,148,workout,7.8
2025-12-31T14:41:18.671577Z,2027.840,114,147,workout,7.8
2025-12-31T14:41:19.631577Z,2028.800,109,147,workout,7.8
2025-12-31T14:41:20.631577Z,2029.800,88,149,workout,7.8
2025-12-31T14:41:21.631577Z,2030.800,103,148,workout,7.8
2025-12-31T14:41:22.671577Z,2031.840,100,147,workout,7.8
2025-12-31T14:41:23.511577Z,2032.680,89,147,workout,7.8
2025-12-31T14:41:24.431577Z,2033.600,91,147,workout,7.8
2025-12-31T14:41:25.511577Z,2034.680,86,149,workout,7.8
2025-12-31T14:41:26.271577Z,2035.440,112,148,workout,7.8
2025-12-31T14:41:27.351577Z,2036.520,90,148,workout,7.8
2025-12-31T14:41:28.271577Z,2037.440,91,148,workout,7.8
2025-12-31T14:41:29.191577Z,2038.360,106,148,workout,7.8
2025-12-31T14:41:30.031577Z,2039.200,131,148,workout,7.8
2025-12-31T14:41:30.871577Z,2040.040,108,147,workout,7.8
2025-12-31T14:41:31.831577Z,2041.000,94,147,workout,7.8
2025-12-31T14:41:32.711577Z,2041.880,162,147,workout,7.8
2025-12-31T14:41:33.591577Z,2042.760,48,150,workout,7.8
2025-12-31T14:41:34.591577Z,2043.760,136,148,workout,7.8
2025-12-31T14:41:35.671577Z,2044.840,139,147,workout,7.8
2025-12-31T14:41:36.711577Z,2045.880,101,149,workout,7.8
2025-12-31T14:41:37.511577Z,2046.680,145,151,workout,7.8
2025-12-31T14:41:38.351577Z,2047.520,114,147,workout,7.8
2025-12-31T14:41:39.271577Z,2048.440,138,150,workout,7.8
2025-12-31T14:41:40.071577Z,2049.240,114,151,workout,7.8
2025-12-31T14:41:40.991577Z,2050.160,65,151,workout,7.8
2025-12-31T14:41:42.031577Z,2051.200,95,149,workout,7.8
2025-12-31T14:41:42.991577Z,2052.160,128,149,workout,7.8
2025-12-31T14:41:43.871577Z,2053.040,128,149,workout,7.8
2025-12-31T14:41:44.791577Z,2053.960,41,149,workout,7.8
2025-12-31T14:41:45.751577Z,2054.920,96,147,workout,7.8
2025-12-31T14:41:46.671577Z,2055.840,103,151,workout,7.8
2025-12-31T14:41:47.551577Z,2056.720,100,149,workout,7.8
2025-12-31T14:41:48.431577Z,2057.600,118,149,workout,7.8
2025-12-31T14:41:49.311577Z,2058.480,31,149,workout,7.8
2025-12-31T14:41:50.311577Z,2059.480,91,150,workout,7.8
2025-12-31T14:41:51.311577Z,2060.480,132,152,workout,7.8
2025-12-31T14:41:52.191577Z,2061.360,105,150,workout,7.8
2025-12-31T14:41:53.191577Z,2062.360,91,150,workout,7.8
2025-12-31T14:41:54.191577Z,2063.360,105,149,workout,7.8
2025-12-31T14:41:55.231577Z,2064.400,135,150,workout,7.8
2025-12-31T14:41:56.111577Z,2065.280,100,150,workout,7.8
2025-12-31T14:41:57.071577Z,2066.240,110,148,workout,7.8
2025-12-31T14:41:58.071577Z,2067.240,113,150,workout,7.8
2025-12-31T14:41:59.071577Z,2068.240,119,149,workout,7.8
2025-12-31T14:41:59.991577Z,2069.160,120,149,workout,7.8
2025-12-31T14:42:00.791577Z,2069.960,95,152,workout,7.8
2025-12-31T14:42:01.791577Z,2070.960,132,152,workout,7.8
2025-12-31T14:42:02.991577Z,2072.160,105,148,workout,7.8
2025-12-31T14:42:03.951577Z,2073.120,126,151,workout,7.8
2025-12-31T14:42:04.871577Z,2074.040,112,149,workout,7.8
2025-12-31T14:42:05.711577Z,2074.880,70,153,workout,7.8
2025-12-31T14:42:06.711577Z,2075.880,120,151,workout,7.8
2025-12-31T14:42:07.631577Z,2076.800,120,150,workout,7.8
2025-12-31T14:42:08.511577Z,2077.680,86,150,workout,7.8
2025-12-31T14:42:09.471577Z,2078.640,137,153,workout,7.8
2025-12-31T14:42:10.551577Z,2079.720,140,150,workout,7.8
2025-12-31T14:42:11.631577Z,2080.800,116,151,workout,7.8
2025-12-31T14:42:12.631577Z,2081.800,138,151,workout,7.8
2025-12-31T14:42:13.631577Z,2082.800,129,149,workout,7.8
2025-12-31T14:42:14.551577Z,2083.720,111,151,workout,7.8
2025-12-31T14:42:15.511577Z,2084.680,73,151,workout,7.8
2025-12-31T14:42:16.511577Z,2085.680,125,151,workout,7.8
2025-12-31T14:42:17.551577Z,2086.720,121,151,workout,7.8
2025-12-31T14:42:18.591577Z,2087.760,117,151,workout,7.8
2025-12-31T14:42:19.631577Z,2088.800,119,150,workout,7.8
2025-12-31T14:42:20.551577Z,2089.720,141,151,workout,7.8
2025-12-31T14:42:21.711577Z,2090.880,133,152,workout,7.8
2025-12-31T14:42:22.831577Z,2092.000,95,151,workout,7.8
2025-12-31T14:42:23.871577Z,2093.040,109,151,workout,7.8
2025-12-31T14:42:24.911577Z,2094.080,116,151,workout,7.8
2025-12-31T14:42:25.951577Z,2095.120,100,152,workout,7.8
2025-12-31T14:42:26.951577Z,2096.120,128,151,workout,7.8
2025-12-31T14:42:27.831577Z,2097.000,112,150,workout,7.8
2025-12-31T14:42:28.791577Z,2097.960,80,150,workout,7.8
2025-12-31T14:42:29.791577Z,2098.960,196,150,workout,7.8
2025-12-31T14:42:31.551577Z,2100.720,114,150,workout,7.8
2025-12-31T14:42:32.631577Z,2101.800,114,150,workout,7.8
2025-12-31T14:42:33.711577Z,2102.880,128,151,workout,7.8
2025-12-31T14:42:34.791577Z,2103.960,124,148,workout,7.8
2025-12-31T14:42:35.831577Z,2105.000,149,149,workout,7.8
2025-12-31T14:42:36.991577Z,2106.160,137,149,workout,7.8
2025-12-31T14:42:37.991577Z,2107.160,125,149,workout,7.8
2025-12-31T14:42:39.031577Z,2108.200,124,147,workout,7.8
2025-12-31T14:42:40.431577Z,2109.600,112,148,workout,7.8
2025-12-31T14:42:41.431577Z,2110.600,92,148,workout,7.8
2025-12-31T14:42:42.471577Z,2111.640,141,147,workout,7.8
2025-12-31T14:42:43.511577Z,2112.680,144,147,workout,7.8
2025-12-31T14:42:44.551577Z,2113.720,94,146,workout,7.8
2025-12-31T14:42:45.551577Z,2114.720,44,147,workout,7.8
2025-12-31T14:42:46.591577Z,2115.760,231,147,workout,7.8
2025-12-31T14:42:48.471577Z,2117.640,134,147,workout,7.8
2025-12-31T14:42:49.471577Z,2118.640,85,146,workout,7.8
2025-12-31T14:42:50.631577Z,2119.800,88,144,workout,7.8
2025-12-31T14:42:51.711577Z,2120.880,95,145,workout,7.8
2025-12-31T14:42:52.831577Z,2122.000,91,145,workout,7.8
2025-12-31T14:42:53.871577Z,2123.040,113,145,workout,7.8
2025-12-31T14:42:55.031577Z,2124.200,102,145,workout,7.8
2025-12-31T14:42:56.071577Z,2125.240,118,144,workout,7.8
2025-12-31T14:42:57.231577Z,2126.400,91,143,workout,7.8
2025-12-31T14:42:58.271577Z,2127.440,113,143,workout,7.8
2025-12-31T14:42:59.471577Z,2128.640,105,143,workout,7.8
2025-12-31T14:43:00.391577Z,2129.560,142,142,workout,7.8
2025-12-31T14:43:01.591577Z,2130.760,142,142,workout,7.8
2025-12-31T14:43:02.711577Z,2131.880,125,141,workout,7.8
2025-12-31T14:43:03.791577Z,2132.960,86,141,workout,7.8
2025-12-31T14:43:04.831577Z,2134.000,107,141,workout,7.8
2025-12-31T14:43:05.871577Z,2135.040,105,143,workout,7.8
2025-12-31T14:43:06.751577Z,2135.920,107,142,workout,7.8
2025-12-31T14:43:07.871577Z,2137.040,115,140,workout,7.8
2025-12-31T14:43:09.111577Z,2138.280,100,139,workout,7.8
2025-12-31T14:43:10.071577Z,2139.240,121,139,workout,7.8
2025-12-31T14:43:11.191577Z,2140.360,117,139,workout,7.8
2025-12-31T14:43:12.191577Z,2141.360,138,139,workout,7.8
2025-12-31T14:43:13.351577Z,2142.520,128,139,workout,7.8
2025-12-31T14:43:14.431577Z,2143.600,113,138,workout,7.8
2025-12-31T14:43:15.551577Z,2144.720,117,138,workout,7.8
2025-12-31T14:43:16.591577Z,2145.760,110,138,workout,7.8
2025-12-31T14:43:17.791577Z,2146.960,102,137,workout,7.8
2025-12-31T14:43:18.751577Z,2147.920,119,137,workout,7.8
2025-12-31T14:43:19.911577Z,2149.080,95,139,workout,7.8
2025-12-31T14:43:20.951577Z,2150.120,95,136,workout,7.8
2025-12-31T14:43:22.271577Z,2151.440,108,136,workout,7.8
2025-12-31T14:43:23.551577Z,2152.720,81,134,workout,7.8
2025-12-31T14:43:24.591577Z,2153.760,108,135,workout,7.8
2025-12-31T14:43:25.711577Z,2154.880,101,135,workout,7.8
2025-12-31T14:43:26.791577Z,2155.960,97,136,workout,7.8
2025-12-31T14:43:27.911577Z,2157.080,97,134,workout,7.8
2025-12-31T14:43:28.991577Z,2158.160,93,133,workout,7.8
2025-12-31T14:43:30.231577Z,2159.400,73,134,workout,7.8
2025-12-31T14:43:31.111577Z,2160.280,87,133,workout,7.8
2025-12-31T14:43:32.311577Z,2161.480,84,132,workout,7.8
2025-12-31T14:43:33.391577Z,2162.560,80,132,workout,7.8
2025-12-31T14:43:34.511577Z,2163.680,77,132,workout,7.8
2025-12-31T14:43:35.551577Z,2164.720,95,132,workout,7.8
2025-12-31T14:43:36.591577Z,2165.760,98,132,workout,7.8
2025-12-31T14:43:37.591577Z,2166.760,80,131,workout,7.8
2025-12-31T14:43:38.391577Z,2167.560,80,132,workout,7.8
2025-12-31T14:43:39.391577Z,2168.560,79,133,workout,7.8
2025-12-31T14:43:40.391577Z,2169.560,69,131,workout,7.8
2025-12-31T14:43:41.271577Z,2170.440,98,131,workout,7.8
2025-12-31T14:43:42.151577Z,2171.320,78,134,workout,7.8
2025-12-31T14:43:43.151577Z,2172.320,100,134,workout,7.8
2025-12-31T14:43:44.191577Z,2173.360,117,132,workout,7.8
2025-12-31T14:43:45.271577Z,2174.440,92,132,workout,7.8
2025-12-31T14:43:46.271577Z,2175.440,112,132,workout,7.8
2025-12-31T14:43:47.271577Z,2176.440,83,132,workout,7.8
2025-12-31T14:43:48.351577Z,2177.520,124,133,workout,7.8
2025-12-31T14:43:49.431577Z,2178.600,101,134,workout,7.8
2025-12-31T14:43:50.431577Z,2179.600,98,136,workout,7.8
2025-12-31T14:43:51.431577Z,2180.600,106,133,workout,7.8
2025-12-31T14:43:52.311577Z,2181.480,104,134,workout,7.8
2025-12-31T14:43:53.311577Z,2182.480,112,134,workout,7.8
2025-12-31T14:43:54.231577Z,2183.400,90,134,workout,7.8
2025-12-31T14:43:55.111577Z,2184.280,92,133,workout,7.8
2025-12-31T14:43:56.031577Z,2185.200,75,134,workout,7.8
2025-12-31T14:43:56.991577Z,2186.160,105,136,workout,7.8
2025-12-31T14:43:57.911577Z,2187.080,122,136,workout,7.8
2025-12-31T14:43:58.791577Z,2187.960,60,138,workout,7.8
2025-12-31T14:43:59.791577Z,2188.960,100,134,workout,7.8
2025-12-31T14:44:00.631577Z,2189.800,97,138,workout,7.8
2025-12-31T14:44:01.551577Z,2190.720,32,135,workout,7.8
2025-12-31T14:44:02.551577Z,2191.720,120,139,workout,7.8
2025-12-31T14:44:03.391577Z,2192.560,117,135,workout,7.8
2025-12-31T14:44:04.391577Z,2193.560,79,137,workout,7.8
2025-12-31T14:44:05.391577Z,2194.560,114,137,workout,7.8
2025-12-31T14:44:06.431577Z,2195.600,105,137,workout,7.8
2025-12-31T14:44:07.471577Z,2196.640,98,137,workout,7.8
2025-12-31T14:44:08.471577Z,2197.640,92,138,workout,7.8
2025-12-31T14:44:09.551577Z,2198.720,107,136,workout,7.8
2025-12-31T14:44:11.071577Z,2200.240,70,139,workout,7.8
2025-12-31T14:44:11.991577Z,2201.160,133,139,workout,7.8
2025-12-31T14:44:12.991577Z,2202.160,112,138,workout,7.8
2025-12-31T14:44:14.111577Z,2203.280,101,138,workout,7.8
2025-12-31T14:44:14.991577Z,2204.160,84,139,workout,7.8
2025-12-31T14:44:15.911577Z,2205.080,22,139,workout,7.8
2025-12-31T14:44:16.871577Z,2206.040,103,141,workout,7.8
2025-12-31T14:44:17.951577Z,2207.120,95,140,workout,7.8
2025-12-31T14:44:18.791577Z,2207.960,100,140,workout,7.8
2025-12-31T14:44:19.751577Z,2208.920,104,140,workout,7.8
2025-12-31T14:44:20.751577Z,2209.920,140,142,workout,7.8
2025-12-31T14:44:21.991577Z,2211.160,117,142,workout,7.8
2025-12-31T14:44:23.151577Z,2212.320,135,143,workout,7.8
2025-12-31T14:44:24.111577Z,2213.280,125,143,workout,7.8
2025-12-31T14:44:25.031577Z,2214.200,55,143,workout,7.8
2025-12-31T14:44:26.031577Z,2215.200,140,143,workout,7.8
2025-12-31T14:44:27.111577Z,2216.280,231,141,workout,7.8
2025-12-31T14:44:29.031577Z,2218.200,160,142,workout,7.8
2025-12-31T14:44:30.031577Z,2219.200,69,140,workout,7.8
2025-12-31T14:44:30.951577Z,2220.120,82,140,workout,7.8
2025-12-31T14:44:31.951577Z,2221.120,104,142,workout,7.8
2025-12-31T14:44:33.031577Z,2222.200,104,144,workout,7.8
2025-12-31T14:44:34.071577Z,2223.240,115,144,workout,7.8
2025-12-31T14:44:35.151577Z,2224.320,106,141,workout,7.8
2025-12-31T14:44:36.191577Z,2225.360,107,142,workout,7.8
2025-12-31T14:44:37.231577Z,2226.400,120,140,workout,7.8
2025-12-31T14:44:38.271577Z,2227.440,115,144,workout,7.8
2025-12-31T14:44:39.351577Z,2228.520,91,143,workout,7.8
2025-12-31T14:44:40.311577Z,2229.480,135,141,workout,7.8
2025-12-31T14:44:41.511577Z,2230.680,121,141,workout,7.8
2025-12-31T14:44:42.471577Z,2231.640,112,143,workout,7.8
2025-12-31T14:44:43.511577Z,2232.680,115,141,workout,7.8
2025-12-31T14:44:44.591577Z,2233.760,116,144,workout,7.8
2025-12-31T14:44:45.671577Z,2234.840,107,146,workout,7.8
2025-12-31T14:44:46.711577Z,2235.880,133,146,workout,7.8
2025-12-31T14:44:47.791577Z,2236.960,128,146,workout,7.8
2025-12-31T14:44:48.831577Z,2238.000,120,145,workout,7.8
2025-12-31T14:44:49.871577Z,2239.040,116,145,workout,7.8
2025-12-31T14:44:50.911577Z,2240.080,107,147,workout,7.8
2025-12-31T14:44:51.951577Z,2241.120,122,144,workout,7.8
2025-12-31T14:44:53.031577Z,2242.200,117,148,workout,7.8
2025-12-31T14:44:54.111577Z,2243.280,109,146,workout,7.8
2025-12-31T14:44:55.151577Z,2244.320,95,144,workout,7.8
2025-12-31T14:44:56.191577Z,2245.360,116,146,workout,7.8
2025-12-31T14:44:57.271577Z,2246.440,133,146,workout,7.8
2025-12-31T14:44:58.311577Z,2247.480,124,147,workout,7.8
2025-12-31T14:44:59.351577Z,2248.520,107,147,workout,7.8
2025-12-31T14:45:00.351577Z,2249.520,118,149,workout,7.8
2025-12-31T14:45:01.431577Z,2250.600,111,147,workout,7.8
2025-12-31T14:45:02.511577Z,2251.680,134,147,workout,7.8
2025-12-31T14:45:03.551577Z,2252.720,118,148,workout,7.8
2025-12-31T14:45:04.591577Z,2253.760,125,146,workout,7.8
2025-12-31T14:45:05.591577Z,2254.760,121,146,workout,7.8
2025-12-31T14:45:06.631577Z,2255.800,139,148,workout,7.8
2025-12-31T14:45:07.711577Z,2256.880,117,147,workout,7.8
2025-12-31T14:45:08.791577Z,2257.960,110,148,workout,7.8
2025-12-31T14:45:09.711577Z,2258.880,114,146,workout,7.8
2025-12-31T14:45:10.671577Z,2259.840,115,150,workout,7.8
2025-12-31T14:45:11.711577Z,2260.880,110,150,workout,7.8
2025-12-31T14:45:12.631577Z,2261.800,95,147,workout,7.8
2025-12-31T14:45:13.551577Z,2262.720,124,147,workout,7.8
2025-12-31T14:45:14.391577Z,2263.560,154,148,workout,7.8
2025-12-31T14:45:15.231577Z,2264.400,125,148,workout,7.8
2025-12-31T14:45:16.111577Z,2265.280,122,148,workout,7.8
2025-12-31T14:45:16.991577Z,2266.160,132,145,workout,7.8
2025-12-31T14:45:17.951577Z,2267.120,126,147,workout,7.8
2025-12-31T14:45:18.951577Z,2268.120,137,147,workout,7.8
2025-12-31T14:45:19.991577Z,2269.160,101,145,workout,7.8
2025-12-31T14:45:20.991577Z,2270.160,102,145,workout,7.8
